ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
000100.SZ,5.19,5.21,5.02,5.03,5.19,-0.16,-3.0829,4578949.34,2335957.186
000100.SZ,5.16,5.24,5.13,5.19,5.16,0.03,0.5814,4034284.25,2095763.816
000100.SZ,5.17,5.28,5.14,5.16,5.17,-0.01,-0.1934,4825000.36,2509481.115
000100.SZ,5.1,5.19,5.09,5.17,5.12,0.05,0.9766,3882199.84,2001995.143
000100.SZ,5.2,5.2,5.04,5.12,5.19,-0.07,-1.3487,4979767.73,2547005.57
000100.SZ,5.15,5.22,5.06,5.19,5.14,0.05,0.9728,6689274.93,3460780.803
000100.SZ,5.07,5.32,5.07,5.14,5.07,0.07,1.3807,9585764.01,4984918.383
000100.SZ,5.16,5.16,5.05,5.07,5.17,-0.1,-1.9342,6169255.91,3142685.769
000100.SZ,5.0,5.19,4.98,5.17,5.05,0.12,2.3762,8950895.83,4588496.459
000100.SZ,5.03,5.15,4.98,5.05,5.01,0.04,0.7984,6311353.44,3203461.543
000100.SZ,4.96,5.1,4.94,5.01,4.97,0.04,0.8048,5862434.83,2938115.371
000100.SZ,5.01,5.07,4.93,4.97,5.01,-0.04,-0.7984,4801873.59,2395367.561
000100.SZ,5.01,5.13,4.98,5.01,5.05,-0.04,-0.7921,6856425.02,3465239.679
000100.SZ,5.11,5.11,4.98,5.05,5.12,-0.07,-1.3672,8000737.49,4027671.629
000100.SZ,4.92,5.13,4.88,5.12,4.91,0.21,4.277,11067945.44,5606791.091
000100.SZ,4.87,5.05,4.8,4.91,4.75,0.16,3.3684,10194966.99,5021477.661
000100.SZ,4.69,4.78,4.66,4.75,4.71,0.04,0.8493,5057461.55,2388575.699
000100.SZ,4.6,4.73,4.57,4.71,4.6,0.11,2.3913,5267146.8,2453784.375
000100.SZ,4.6,4.63,4.57,4.6,4.61,-0.01,-0.2169,2887252.77,1327426.298
000100.SZ,4.68,4.72,4.59,4.61,4.69,-0.08,-1.7058,3536595.44,1646623.966
000100.SZ,4.7,4.72,4.64,4.69,4.72,-0.03,-0.6356,3872749.93,1813348.746
000100.SZ,4.65,4.73,4.63,4.72,4.68,0.04,0.8547,4649693.12,2184613.264
000100.SZ,4.57,4.72,4.56,4.68,4.58,0.1,2.1834,5439051.28,2529152.995
000100.SZ,4.67,4.67,4.58,4.58,4.65,-0.07,-1.5054,3689135.95,1701651.674
000100.SZ,4.53,4.65,4.47,4.65,4.53,0.12,2.649,5094796.5,2325987.687
000100.SZ,4.52,4.59,4.51,4.53,4.55,-0.02,-0.4396,3287318.89,1494761.719
000100.SZ,4.57,4.62,4.47,4.55,4.59,-0.04,-0.8715,4856779.69,2207333.403
000100.SZ,4.78,4.85,4.57,4.59,4.81,-0.22,-4.5738,6517430.12,3075455.386
000100.SZ,4.8,4.88,4.76,4.81,4.82,-0.01,-0.2075,5615149.2,2698548.731
000100.SZ,4.82,4.84,4.76,4.82,4.84,-0.02,-0.4132,5162993.51,2478940.436
000100.SZ,4.78,4.85,4.69,4.84,4.8,0.04,0.8333,6757096.04,3220795.203
000100.SZ,4.97,5.05,4.76,4.8,4.92,-0.12,-2.439,7089248.02,3468308.431
000100.SZ,4.9,5.07,4.89,4.92,4.93,-0.01,-0.2028,7318079.83,3644900.621
000100.SZ,5.09,5.11,4.92,4.93,5.12,-0.19,-3.7109,7445468.46,3733123.611
000100.SZ,5.15,5.18,5.03,5.12,5.2,-0.08,-1.5385,7770759.88,3964078.329
000100.SZ,5.36,5.43,5.16,5.2,5.35,-0.15,-2.8037,11313184.82,5962633.226
000100.SZ,5.24,5.39,5.13,5.35,5.24,0.11,2.0992,14491335.84,7644785.0
000100.SZ,5.2,5.35,5.12,5.24,5.15,0.09,1.7476,16146307.52,8438973.378
000100.SZ,5.03,5.18,4.95,5.15,5.13,0.02,0.3899,13774069.57,6964001.322
000100.SZ,5.3,5.34,5.11,5.13,5.29,-0.16,-3.0246,15520873.38,8031992.617
000100.SZ,5.05,5.42,4.99,5.29,5.12,0.17,3.3203,21266294.44,11055978.065
000100.SZ,5.01,5.33,5.0,5.12,5.19,-0.07,-1.3487,18456066.48,9450859.544
000100.SZ,5.83,5.83,5.06,5.19,5.3,-0.11,-2.0755,38438577.17,21142995.702
000100.SZ,5.01,5.3,4.86,5.3,4.82,0.48,9.9585,28423797.61,14660558.546
000100.SZ,4.35,4.82,4.32,4.82,4.38,0.44,10.0457,18394079.55,8679624.492
000100.SZ,4.45,4.46,4.37,4.38,4.44,-0.06,-1.3514,4695907.51,2074544.802
000100.SZ,4.49,4.51,4.36,4.44,4.47,-0.03,-0.6711,5690442.45,2507798.303
000100.SZ,4.26,4.5,4.25,4.47,4.25,0.22,5.1765,7936286.06,3508105.82
000100.SZ,4.33,4.33,4.22,4.25,4.36,-0.11,-2.5229,3516412.95,1499575.782
000100.SZ,4.29,4.5,4.23,4.36,4.27,0.09,2.1077,7133299.06,3113968.149
000100.SZ,4.18,4.28,4.13,4.27,4.18,0.09,2.1531,4614954.34,1947759.599
000100.SZ,4.18,4.27,4.15,4.18,4.14,0.04,0.9662,5148474.66,2167862.036
000100.SZ,4.03,4.21,4.03,4.14,4.05,0.09,2.2222,4520483.79,1858688.631
000100.SZ,4.12,4.18,4.04,4.05,4.11,-0.06,-1.4599,2928727.81,1202189.749
000100.SZ,4.13,4.15,4.08,4.11,4.16,-0.05,-1.2019,2766562.99,1136440.736
000100.SZ,4.28,4.29,4.16,4.16,4.29,-0.13,-3.0303,2865784.97,1209362.571
000100.SZ,4.2,4.32,4.16,4.29,4.2,0.09,2.1429,3035706.79,1287112.917
000100.SZ,4.34,4.36,4.16,4.2,4.37,-0.17,-3.8902,3470450.96,1469051.89
000100.SZ,4.32,4.47,4.31,4.37,4.32,0.05,1.1574,4392922.14,1925001.786
000100.SZ,4.7,4.7,4.31,4.32,4.79,-0.47,-9.8121,7639002.17,3401995.429
000100.SZ,5.03,5.04,4.58,4.79,4.58,0.21,4.5852,11800112.13,5672046.779
000100.SZ,4.38,4.6,4.3,4.58,4.26,0.32,7.5117,7515876.88,3360447.131
000100.SZ,4.2,4.3,4.11,4.26,4.02,0.24,5.9701,4688338.33,1966917.562
000100.SZ,3.92,4.02,3.87,4.02,3.91,0.11,2.8133,2697865.53,1064785.895
000100.SZ,3.86,4.0,3.86,3.91,3.84,0.07,1.8229,3540467.37,1396131.797
000100.SZ,3.75,3.84,3.72,3.84,3.73,0.11,2.9491,2829123.45,1071457.68
000100.SZ,3.73,3.78,3.71,3.73,3.74,-0.01,-0.2674,1237047.61,463625.485
000100.SZ,3.7,3.74,3.68,3.74,3.7,0.04,1.0811,1593842.72,592607.869
000100.SZ,3.63,3.7,3.6,3.7,3.61,0.09,2.4931,1574866.95,577268.28
000100.SZ,3.64,3.65,3.56,3.61,3.63,-0.02,-0.551,1358658.94,488481.866
000100.SZ,3.7,3.73,3.63,3.63,3.7,-0.07,-1.8919,1409761.54,518257.372
000100.SZ,3.76,3.78,3.7,3.7,3.75,-0.05,-1.3333,1494761.7,557665.458
000100.SZ,3.81,3.81,3.73,3.75,3.82,-0.07,-1.8325,1108258.08,417722.666
000100.SZ,3.79,3.83,3.75,3.82,3.79,0.03,0.7916,1247334.76,472216.133
000100.SZ,3.82,3.84,3.76,3.79,3.84,-0.05,-1.3021,1304040.61,495212.726
000100.SZ,3.87,3.89,3.83,3.84,3.87,-0.03,-0.7752,870383.1,335962.796
000100.SZ,3.9,3.92,3.85,3.87,3.91,-0.04,-1.023,1163743.81,451450.457
000100.SZ,3.88,3.93,3.85,3.91,3.91,0.0,0.0,1175858.38,458680.438
000100.SZ,3.83,3.92,3.83,3.91,3.85,0.06,1.5584,1419011.91,551895.099
000100.SZ,3.9,3.94,3.84,3.85,3.91,-0.06,-1.5345,1771965.99,687000.611
000100.SZ,3.91,3.95,3.89,3.91,3.91,0.0,0.0,2389016.29,936647.685
000100.SZ,3.75,3.93,3.74,3.91,3.76,0.15,3.9894,2690647.76,1041578.937
000100.SZ,3.74,3.79,3.71,3.76,3.76,0.0,0.0,1199811.38,449188.563
000100.SZ,3.9,3.9,3.73,3.76,3.9,-0.14,-3.5897,2137545.46,811340.885
000100.SZ,3.88,3.91,3.84,3.9,3.87,0.03,0.7752,1630205.89,633815.043
000100.SZ,3.84,3.88,3.81,3.87,3.85,0.02,0.5195,1514263.25,582510.423
000100.SZ,3.84,3.88,3.82,3.85,3.84,0.01,0.2604,1202670.47,463545.612
