ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
000725.SZ,4.44,4.47,4.38,4.39,4.45,-0.06,-1.3483,7213834.87,3182210.971
000725.SZ,4.36,4.46,4.34,4.45,4.34,0.11,2.5346,8003194.76,3539711.595
000725.SZ,4.37,4.39,4.34,4.34,4.38,-0.04,-0.9132,4353240.47,1899579.069
000725.SZ,4.37,4.4,4.35,4.38,4.38,0.0,0.0,3062416.5,1341682.813
000725.SZ,4.4,4.41,4.34,4.38,4.4,-0.02,-0.4545,3175483.89,1388520.663
000725.SZ,4.37,4.41,4.35,4.4,4.36,0.04,0.9174,4579971.09,2008010.806
000725.SZ,4.41,4.5,4.36,4.36,4.39,-0.03,-0.6834,6394103.13,2821446.702
000725.SZ,4.42,4.44,4.38,4.39,4.43,-0.04,-0.9029,4193876.29,1849366.873
000725.SZ,4.37,4.43,4.34,4.43,4.38,0.05,1.1416,4906219.06,2158030.119
000725.SZ,4.33,4.43,4.33,4.38,4.33,0.05,1.1547,5273382.16,2315466.105
000725.SZ,4.3,4.38,4.3,4.33,4.3,0.03,0.6977,4629897.45,2007493.244
000725.SZ,4.35,4.38,4.29,4.3,4.36,-0.06,-1.3761,4272091.63,1852290.127
000725.SZ,4.38,4.44,4.34,4.36,4.39,-0.03,-0.6834,7004938.64,3067845.668
000725.SZ,4.39,4.42,4.36,4.39,4.39,0.0,0.0,5101243.93,2236989.611
000725.SZ,4.34,4.4,4.31,4.39,4.35,0.04,0.9195,5807745.32,2542209.748
000725.SZ,4.36,4.41,4.33,4.35,4.29,0.06,1.3986,7646782.41,3342667.53
000725.SZ,4.31,4.33,4.26,4.29,4.31,-0.02,-0.464,4294867.29,1841863.509
000725.SZ,4.26,4.32,4.25,4.31,4.26,0.05,1.1737,4792841.58,2060279.634
000725.SZ,4.25,4.28,4.24,4.26,4.26,0.0,0.0,3359816.08,1432250.69
000725.SZ,4.31,4.32,4.25,4.26,4.31,-0.05,-1.1601,4497921.6,1924035.912
000725.SZ,4.32,4.33,4.28,4.31,4.32,-0.01,-0.2315,3951049.73,1701106.431
000725.SZ,4.31,4.34,4.3,4.32,4.3,0.02,0.4651,4299433.49,1858405.741
000725.SZ,4.26,4.33,4.25,4.3,4.26,0.04,0.939,4272207.39,1833585.184
000725.SZ,4.3,4.31,4.25,4.26,4.3,-0.04,-0.9302,3450278.5,1475634.018
000725.SZ,4.19,4.31,4.15,4.3,4.19,0.11,2.6253,5698234.78,2414487.461
000725.SZ,4.19,4.24,4.18,4.19,4.2,-0.01,-0.2381,4207391.92,1769736.757
000725.SZ,4.24,4.26,4.16,4.2,4.24,-0.04,-0.9434,5393122.22,2270746.985
000725.SZ,4.36,4.39,4.24,4.24,4.37,-0.13,-2.9748,5749917.71,2486567.679
000725.SZ,4.41,4.42,4.35,4.37,4.41,-0.04,-0.907,4365905.23,1911660.569
000725.SZ,4.41,4.43,4.37,4.41,4.4,0.01,0.2273,4485233.52,1973634.223
000725.SZ,4.42,4.44,4.29,4.4,4.41,-0.01,-0.2268,7423276.36,3240828.429
000725.SZ,4.5,4.54,4.4,4.41,4.41,0.0,0.0,8344955.92,3727032.797
000725.SZ,4.39,4.54,4.38,4.41,4.4,0.01,0.2273,7781168.03,3472426.459
000725.SZ,4.56,4.57,4.4,4.4,4.55,-0.15,-3.2967,6892389.68,3082907.196
000725.SZ,4.51,4.57,4.47,4.55,4.54,0.01,0.2203,6620130.28,2987642.307
000725.SZ,4.65,4.68,4.51,4.54,4.66,-0.12,-2.5751,9962538.01,4585001.481
000725.SZ,4.6,4.72,4.57,4.66,4.63,0.03,0.6479,9583762.89,4455056.099
000725.SZ,4.68,4.71,4.6,4.63,4.66,-0.03,-0.6438,8790218.72,4093173.218
000725.SZ,4.54,4.66,4.52,4.66,4.57,0.09,1.9694,10286285.12,4735598.648
000725.SZ,4.63,4.64,4.52,4.57,4.62,-0.05,-1.0823,9326915.39,4271153.937
000725.SZ,4.52,4.65,4.49,4.62,4.5,0.12,2.6667,10848209.19,4977801.359
000725.SZ,4.45,4.56,4.43,4.5,4.46,0.04,0.8969,7108480.8,3203193.383
000725.SZ,4.7,4.73,4.44,4.46,4.67,-0.21,-4.4968,14225339.31,6464534.866
000725.SZ,4.61,4.75,4.44,4.67,4.52,0.15,3.3186,20573760.82,9439066.969
000725.SZ,4.31,4.62,4.29,4.52,4.31,0.21,4.8724,17561825.06,7873931.174
000725.SZ,4.37,4.38,4.3,4.31,4.35,-0.04,-0.9195,5650780.58,2449711.434
000725.SZ,4.37,4.37,4.29,4.35,4.37,-0.02,-0.4577,6673389.28,2883064.498
000725.SZ,4.25,4.39,4.24,4.37,4.25,0.12,2.8235,7042254.68,3054323.702
000725.SZ,4.31,4.32,4.23,4.25,4.34,-0.09,-2.0737,4846107.17,2063701.149
000725.SZ,4.28,4.42,4.26,4.34,4.28,0.06,1.4019,9438930.03,4101150.298
000725.SZ,4.23,4.29,4.18,4.28,4.23,0.05,1.182,7174537.17,3047262.477
000725.SZ,4.19,4.29,4.18,4.23,4.16,0.07,1.6827,9451848.01,4012207.003
000725.SZ,4.08,4.24,4.05,4.16,4.09,0.07,1.7115,8433998.64,3487259.74
000725.SZ,4.14,4.2,4.09,4.09,4.13,-0.04,-0.9685,4622137.4,1915046.928
000725.SZ,4.1,4.16,4.08,4.13,4.15,-0.02,-0.4819,4546883.26,1871906.646
000725.SZ,4.25,4.28,4.15,4.15,4.25,-0.1,-2.3529,5508304.02,2321805.097
000725.SZ,4.21,4.28,4.16,4.25,4.19,0.06,1.432,6023502.52,2545426.299
000725.SZ,4.35,4.36,4.13,4.19,4.37,-0.18,-4.119,6592975.35,2792792.654
000725.SZ,4.36,4.47,4.31,4.37,4.35,0.02,0.4598,7579220.52,3329698.029
000725.SZ,4.65,4.65,4.33,4.35,4.72,-0.37,-7.839,12216613.5,5458203.052
000725.SZ,4.92,4.92,4.5,4.72,4.47,0.25,5.5928,18271048.82,8616898.239
000725.SZ,4.26,4.49,4.21,4.47,4.15,0.32,7.7108,15175856.8,6615144.258
000725.SZ,4.03,4.2,4.02,4.15,3.97,0.18,4.534,8966168.44,3679363.65
000725.SZ,3.86,3.98,3.85,3.97,3.89,0.08,2.0566,5653781.54,2213837.799
000725.SZ,3.91,3.97,3.87,3.89,3.88,0.01,0.2577,4651889.51,1827496.341
000725.SZ,3.81,3.89,3.8,3.88,3.8,0.08,2.1053,4298814.49,1659092.497
000725.SZ,3.79,3.82,3.75,3.8,3.78,0.02,0.5291,2140472.25,813038.485
000725.SZ,3.75,3.8,3.72,3.78,3.74,0.04,1.0695,2965154.22,1115046.7
000725.SZ,3.66,3.75,3.65,3.74,3.63,0.11,3.0303,3435795.74,1274900.883
000725.SZ,3.66,3.67,3.59,3.63,3.65,-0.02,-0.5479,2342190.7,847639.538
000725.SZ,3.72,3.74,3.64,3.65,3.71,-0.06,-1.6173,2966877.77,1091935.048
000725.SZ,3.76,3.79,3.71,3.71,3.76,-0.05,-1.3298,2321123.47,868404.028
000725.SZ,3.84,3.85,3.74,3.76,3.84,-0.08,-2.0833,2483187.67,938133.6
000725.SZ,3.79,3.85,3.75,3.84,3.79,0.05,1.3193,2620655.38,996180.225
000725.SZ,3.85,3.85,3.77,3.79,3.82,-0.03,-0.7853,2409214.91,914644.473
000725.SZ,3.86,3.88,3.82,3.82,3.85,-0.03,-0.7792,1637384.39,629387.568
000725.SZ,3.88,3.89,3.84,3.85,3.89,-0.04,-1.0283,2433230.14,939698.346
000725.SZ,3.88,3.9,3.83,3.89,3.89,0.0,0.0,2058913.21,797670.303
000725.SZ,3.83,3.91,3.82,3.89,3.83,0.06,1.5666,2973412.14,1153620.644
000725.SZ,3.86,3.88,3.81,3.83,3.86,-0.03,-0.7772,2874009.07,1105484.488
000725.SZ,3.9,3.95,3.86,3.86,3.88,-0.02,-0.5155,4662885.84,1815830.778
000725.SZ,3.82,3.9,3.8,3.88,3.82,0.06,1.5707,3215249.48,1245594.73
000725.SZ,3.8,3.83,3.76,3.82,3.79,0.03,0.7916,2238348.1,850891.984
000725.SZ,3.89,3.89,3.77,3.79,3.9,-0.11,-2.8205,2974590.84,1133470.284
000725.SZ,3.87,3.92,3.86,3.9,3.86,0.04,1.0363,2303059.68,895884.845
000725.SZ,3.84,3.87,3.8,3.86,3.85,0.01,0.2597,2432483.88,934908.154
000725.SZ,3.83,3.87,3.81,3.85,3.83,0.02,0.5222,2280007.4,877089.03
000725.SZ,3.8,3.88,3.79,3.83,3.8,0.03,0.7895,2562389.85,985804.035
000725.SZ,3.82,3.85,3.79,3.8,3.81,-0.01,-0.2625,2770740.1,1057437.69
000725.SZ,3.8,3.83,3.79,3.81,3.8,0.01,0.2632,1980533.75,755789.745
000725.SZ,3.8,3.83,3.79,3.8,3.79,0.01,0.2639,2327410.61,886627.438
000725.SZ,3.73,3.82,3.71,3.79,3.72,0.07,1.8817,3445773.66,1303109.422
000725.SZ,3.73,3.76,3.72,3.72,3.73,-0.01,-0.2681,1720460.55,642600.638
000725.SZ,3.7,3.73,3.68,3.73,3.7,0.03,0.8108,2280062.01,844659.515
000725.SZ,3.73,3.74,3.69,3.7,3.73,-0.03,-0.8043,2008287.8,746242.825
000725.SZ,3.75,3.78,3.73,3.73,3.74,-0.01,-0.2674,2108666.17,791558.347
